district_code,district,year,private_name
11530,구로구,2008,웰브릿지 스포츠
11530,구로구,2009,머슬마인드 구로디지털 본점
11530,구로구,2010,메이드짐
11530,구로구,2010,신원 건강랜드
11530,구로구,2010,함서Gym 휘트니스 구로역점
11530,구로구,2011,다짐 오류점
11530,구로구,2011,제이짐 휘트니스클럽
11530,구로구,2012,(주)인스타짐 구로디지털단지역점
11530,구로구,2012,붐파크휘트니스
11530,구로구,2012,함서Gym 휘트니스
11530,구로구,2012,해적짐 2호점
11530,구로구,2013,뉴욕휘트니스
11530,구로구,2013,라인팩토리
11530,구로구,2013,제니스 스포츠클럽
11530,구로구,2014,고척점 스포애니 (주)케이디헬스케어
11530,구로구,2014,리커버리 휘트니스
11530,구로구,2015,(주)리조트휘트니스 PT 구로디지털단지점
11530,구로구,2015,남구로PT
11530,구로구,2015,머슬마인드짐
11530,구로구,2016,PMF(피티마스터필)
11530,구로구,2016,데일리짐
11530,구로구,2016,리얼바디짐 고척점
11530,구로구,2016,아프로 휘트니스
11530,구로구,2016,조아짐
11530,구로구,2017,PK GYM
11530,구로구,2017,구로디지털점 스포애니 주)케이디스포츠
11530,구로구,2017,렉시짐
11530,구로구,2017,에버핏
11530,구로구,2017,엠스트레이닝
11530,구로구,2017,즐거운피티샵(개봉점)
11530,구로구,2017,크로스핏 잭팟
11530,구로구,2018,LIGHT FIT
11530,구로구,2018,STAY GYM
11530,구로구,2018,라인짐 운동기능센터 필라테스 PT 구로디지털단지점
11530,구로구,2018,채워짐
11530,구로구,2018,피투사 FIT USA 신도림점 여성전용
11530,구로구,2019,남스짐
11530,구로구,2019,오렌지 휘트니스
11530,구로구,2019,지오필라테스앤헬스
11530,구로구,2019,필라트니스
11530,구로구,2019,휘트니스 피플 우먼 구로디지털단지점
11530,구로구,2020,HJS헬스스튜디오
11530,구로구,2020,머슬96 짐(Muscle96 Gym) 개봉점
11530,구로구,2020,에이치 제이에스 퍼스널 트레이닝(HJS PT)
11530,구로구,2020,원메디짐
11530,구로구,2020,팀엑스핏 개봉
11530,구로구,2020,프리덤짐
11530,구로구,2020,피티시모
11530,구로구,2021,4 in 1 PT
11530,구로구,2021,남스짐 천왕점
11530,구로구,2021,로키크로스핏
11530,구로구,2021,리커버헬스&필라테스
11530,구로구,2021,멋GYM
11530,구로구,2021,벨로짐 PT전문 구로디지털점
11530,구로구,2021,우리 크로스핏 구디
11530,구로구,2021,주식회사 어반필드
11530,구로구,2021,지니핏 피티짐
11530,구로구,2021,짐박스피트니스 구로디지털단지점
11530,구로구,2021,체육시설신규신고(비스트짐)
11530,구로구,2021,팀엑스핏 고척
11530,구로구,2021,포에프 트레이닝
11530,구로구,2021,혁짐
11530,구로구,2022,EMS 바디발전소
11530,구로구,2022,F45 구로디지털단지
11530,구로구,2022,FIT PLE
11530,구로구,2022,다가짐
11530,구로구,2022,드라코짐
11530,구로구,2022,"버핏그라운드 신도림, 팀버핏 신도림"
11530,구로구,2022,에버핏
11530,구로구,2022,엠스트레이닝 2호점
11530,구로구,2022,옐로우 팩토리
11530,구로구,2022,지핏 지타워피트니스(G-Fit G-Tower Fitness)
11530,구로구,2022,진트짐
11530,구로구,2022,터치앤고 트레이닝 스튜디오
11530,구로구,2022,헬린 구로구청점
11530,구로구,2023,그릿 PT&GYM
11530,구로구,2023,더 프라이빗 짐
11530,구로구,2023,드라이다운핏
11530,구로구,2023,베르 피티(Verre PT)
11530,구로구,2023,에이블짐 구로디지털단지역점
11530,구로구,2023,에이펙스 피트니스 구로디지털점
11530,구로구,2023,엔짐 개봉점
11530,구로구,2023,웅핏(Woong fit)
11530,구로구,2023,지금부터핏 오류점
11530,구로구,2023,킹짐5호점
11530,구로구,2023,허슬짐
11530,구로구,2024,네스트짐 구일역점
11530,구로구,2024,니나강짐 구디점
11530,구로구,2024,러너스하이 피트니스 구로디지털
11530,구로구,2024,온바디짐
11530,구로구,2024,찐핏
11530,구로구,2024,크로스핏 503
11530,구로구,2024,팀 제이 짐
11530,구로구,2024,해적짐 3호점
11530,구로구,2025,나홀로짐에 고척점
11530,구로구,2025,남구로역점 스포애니 (주)케이디헬스케어
11530,구로구,2025,바키GYM
11530,구로구,2025,여성전용 더함 PT스튜디오
11530,구로구,2025,조은핏
11530,구로구,2025,짐라이트 고척점
11545,금천구,1993,파워짐
11545,금천구,1998,중앙헬스클럽
11545,금천구,2000,신협헬스장
11545,금천구,2003,그린헬스
11545,금천구,2003,뉴금천휘트니스
11545,금천구,2003,시티짐 금천점
11545,금천구,2005,난곡점 스포애니 (주)케이디헬스케어
11545,금천구,2005,렛츠핏 가산점
11545,금천구,2005,브이
11545,금천구,2006,G.X휘트니스센터
11545,금천구,2006,퍼플짐앤요가
11545,금천구,2006,헬스보이짐&골프인 가산역점
11545,금천구,2007,1981골프앤휘트니스
11545,금천구,2007,주식회사 더랩스휘트니스 독산
11545,금천구,2007,퍼펙트짐
11545,금천구,2009,디지피트니스(DGFIT)&골프
11545,금천구,2010,와우휘트니스
11545,금천구,2010,우림휘트니스클럽
11545,금천구,2012,시흥동점 스포애니 (주)케이디헬스케어
11545,금천구,2013,RSM 휘트니스
11545,금천구,2013,바디채널핏 독산점
11545,금천구,2013,슬림한 바디
11545,금천구,2013,에스바디짐
11545,금천구,2013,움 Gym
11545,금천구,2015,벽계수 스파
11545,금천구,2016,스포플렉스(가산점)
11545,금천구,2016,웰메이드피티샵
11545,금천구,2017,day one fitness
11545,금천구,2017,제이미 피티 스튜디오
11545,금천구,2018,주) 인스타짐
11545,금천구,2018,투피크짐
11545,금천구,2018,하이블짐 독산점
11545,금천구,2019,머슬컴퍼니
11545,금천구,2019,주식회사 인스타짐 독산역점
11545,금천구,2019,지7 워크아웃(휘트니스)
11545,금천구,2019,프로바디핏
11545,금천구,2019,피티플레이스
11545,금천구,2020,ONE PT
11545,금천구,2020,Total Strength GYM
11545,금천구,2020,리메이크짐
11545,금천구,2020,비트 16 가산점
11545,금천구,2020,스포애니 가산디지털단지역점
11545,금천구,2020,에스인핏PT
11545,금천구,2020,짐스터 독산점 헬스PT
11545,금천구,2021,SOAR GYM
11545,금천구,2021,오운스테이지
11545,금천구,2021,일루고짐
11545,금천구,2021,택짐피티샵
11545,금천구,2021,퍼펙트 P.T
11545,금천구,2021,핫해짐
11545,금천구,2022,더 보스짐
11545,금천구,2022,바디다짐
11545,금천구,2022,에스(s) 휘트니스
11545,금천구,2022,에펠짐
11545,금천구,2022,일루고짐
11545,금천구,2022,트리니코스
11545,금천구,2022,팩토리짐
11545,금천구,2023,더블에스 휘트니스
11545,금천구,2023,리버스짐 금천점
11545,금천구,2023,멋을채움 피트니스
11545,금천구,2023,비기닝PT스튜디오
11545,금천구,2023,솔트스포츠
11545,금천구,2023,스타스파앤휘트니스
11545,금천구,2023,에이치 짐
11545,금천구,2023,에프45 가산
11545,금천구,2023,엔짐 독산점
11545,금천구,2023,크로스핏 모브
11545,금천구,2023,프리미엄 데이원 휘트니스
11545,금천구,2023,프리원핏 시흥점
11545,금천구,2023,핏메이트 크로스핏
11545,금천구,2024,Just crew(저스트 크루)
11545,금천구,2024,VIP GYM
11545,금천구,2024,뉴마인드짐
11545,금천구,2024,마이서킷
11545,금천구,2024,버핏그라운드 가산
11545,금천구,2024,비버짐
11545,금천구,2024,빌드업피트니스PT 독산점
11545,금천구,2024,스포애니 가산동점
11545,금천구,2024,에이치 짐 2호점
11545,금천구,2024,우리크로스핏 지엘짐 가산
11545,금천구,2024,자연스럽게
11545,금천구,2024,짐웨이 독산점
11545,금천구,2024,커스텀PT
11545,금천구,2024,평화체육관(Pyeonghwa gym)
11545,금천구,2025,에이펙스 피트니스
11545,금천구,2025,일루와짐
11545,금천구,2025,주식회사 짐베스트
11545,금천구,2025,짐80서울
11545,금천구,2025,크로스핏찬
11560,영등포구,1993,건강더하기헬스
11560,영등포구,1997,이지휘트니스
11560,영등포구,1999,스타트원 헬스앤골프
11560,영등포구,2001,코리아휘트니스
11560,영등포구,2002,GT휘트니스클럽
11560,영등포구,2004,비타민헬스휘트니스
11560,영등포구,2004,아이언짐 신길점
11560,영등포구,2004,크리드짐
11560,영등포구,2005,아이케이 헬스케어
11560,영등포구,2005,에스웨이피트니스 여의도점
11560,영등포구,2005,옐로우 짐
11560,영등포구,2005,헬스보이짐
11560,영등포구,2005,헬스보이짐 여의도역점
11560,영등포구,2005,현대카드 휘트니스 센터
11560,영등포구,2006,알파 트레이닝센터
11560,영등포구,2006,푸른숲헬스사우나
11560,영등포구,2007,(주)동진카운티스포츠센터
11560,영등포구,2008,머슬 마인드 PT & 헬스 영등포구청점
11560,영등포구,2008,커브스 당산2클럽
11560,영등포구,2008,테리온 휘트니스
11560,영등포구,2008,팝스짐 스마트
11560,영등포구,2009,베럴짐 헬스앤피티 여의도점
11560,영등포구,2009,에어 스포렉스
11560,영등포구,2009,해군 헬스장
11560,영등포구,2011,이루어짐 대림점
11560,영등포구,2011,주식회사 영자피트니스 썬프라자
11560,영등포구,2013,CORE LAB
11560,영등포구,2013,디지피트니스(DG FIT)&골프
11560,영등포구,2013,바디앤짐 신길점
11560,영등포구,2013,진풍헬스
11560,영등포구,2013,핏타운
11560,영등포구,2013,휘트니스 바빌론
11560,영등포구,2014,(주)스퀘어짐 당산점
11560,영등포구,2014,이도공감
11560,영등포구,2014,쿼터짐
11560,영등포구,2015,CrossFit Movement
11560,영등포구,2015,글래드짐
11560,영등포구,2015,김금자 BodyFit
11560,영등포구,2015,로망휘트니스 영등포점
11560,영등포구,2015,바디클래스
11560,영등포구,2015,백선생운동센터
11560,영등포구,2015,스컬짐
11560,영등포구,2015,코리아 스트렝스(Korea Strength)
11560,영등포구,2015,크로스핏 킹콩
11560,영등포구,2015,크로스핏혼
11560,영등포구,2015,프라나(Prana)헬스클럽
11560,영등포구,2016,PT PICK(피티픽)
11560,영등포구,2016,무브짐
11560,영등포구,2016,클라우드짐2
11560,영등포구,2016,터닝핏
11560,영등포구,2016,트레이닝 스튜디오 비칼
11560,영등포구,2016,휘트니스피플 우먼 여의도점
11560,영등포구,2017,"몸애, 끌림"
11560,영등포구,2017,바디신화
11560,영등포구,2017,여의도 케틀벨
11560,영등포구,2017,커브스 문래클럽
11560,영등포구,2017,큐어짐＆큐어필라테스
11560,영등포구,2017,팀닥터
11560,영등포구,2018,Young Gym
11560,영등포구,2018,메디핏
11560,영등포구,2018,바디픽스
11560,영등포구,2018,제이제이 피트니스
11560,영등포구,2018,클라우드짐 선유도
11560,영등포구,2019,(주) 스포짐 양평점
11560,영등포구,2019,당산역점 스포애니 (주)케이디헬스케어
11560,영등포구,2019,리얼바디짐 문래점
11560,영등포구,2019,베이스휘트니스
11560,영등포구,2019,뷰에르
11560,영등포구,2019,스트롱무브
11560,영등포구,2019,웅짐
11560,영등포구,2019,주식회사 업핏
11560,영등포구,2019,주식회사제임스짐아이에프씨
11560,영등포구,2019,테라피트
11560,영등포구,2019,파텔라
11560,영등포구,2019,헬스보이짐
11560,영등포구,2020,(주)바디채널 여의도
11560,영등포구,2020,(주)아이비스마트
11560,영등포구,2020,FIT-GYM
11560,영등포구,2020,GT휘트니스 2호점
11560,영등포구,2020,LAFIT PT STUDIO
11560,영등포구,2020,데일리프로젝트 피트니스
11560,영등포구,2020,디아크하우스 PT 영등포구청점
11560,영등포구,2020,레드핏 휘트니스
11560,영등포구,2020,온바디
11560,영등포구,2020,온앤온짐
11560,영등포구,2020,원앤온리짐
11560,영등포구,2020,클락짐 당산점
11560,영등포구,2021,(주)피프티핏
11560,영등포구,2021,FS Garden
11560,영등포구,2021,WE ARE FITNESS
11560,영등포구,2021,바르다짐
11560,영등포구,2021,슬릭 여의도캠프
11560,영등포구,2021,에이블짐 영등포역점
11560,영등포구,2021,올바른 PT
11560,영등포구,2021,운동메이트
11560,영등포구,2021,위아핏
11560,영등포구,2021,코드짐 신길점
11560,영등포구,2021,크로스핏 무브먼트
11560,영등포구,2021,클라우드짐 프라임
11560,영등포구,2021,프라임짐
11560,영등포구,2021,헬스보이짐 문래역점
11560,영등포구,2021,휴 휘트니스
11560,영등포구,2022,(주)벤골프
11560,영등포구,2022,D-GYM
11560,영등포구,2022,KB국민은행 피트니스(신관)
11560,영등포구,2022,P&P(피앤피)
11560,영등포구,2022,THE VALUE(더 벨류)
11560,영등포구,2022,나의 운동일지PT
11560,영등포구,2022,네이쳐휘트니스클럽
11560,영등포구,2022,머슬뱅크짐
11560,영등포구,2022,머슬베어pt 신길점
11560,영등포구,2022,바르다짐 병무청점
11560,영등포구,2022,베르데미
11560,영등포구,2022,소울메이트짐
11560,영등포구,2022,신길동점 스포애니
11560,영등포구,2022,업핏 웰니스 클럽
11560,영등포구,2022,에이블짐 대림역점
11560,영등포구,2022,엔짐 영등포점
11560,영등포구,2022,온더휘트니스
11560,영등포구,2022,우림헬스클럽
11560,영등포구,2022,위고(WIGO)
11560,영등포구,2022,위드핏
11560,영등포구,2022,육체미공작소
11560,영등포구,2022,캔디네체육관
11560,영등포구,2022,코리안탑팀
11560,영등포구,2022,크로스핏 긱스
11560,영등포구,2022,크로스핏 바이브온
11560,영등포구,2022,클라우드 짐 선유
11560,영등포구,2022,피티다움
11560,영등포구,2022,핏랩(FIT LAB)
11560,영등포구,2022,해빗 트레이닝
11560,영등포구,2022,헬스보이짐앤필라걸 당산역점
11560,영등포구,2023,63 피트니스
11560,영등포구,2023,KB국민은행 피트니스(본관)
11560,영등포구,2023,LIFE STRENGTH GYM
11560,영등포구,2023,고유 피트니스
11560,영등포구,2023,구공피티스튜디오
11560,영등포구,2023,김경훈박사의 뉴로트레이닝센터(서울본부)
11560,영등포구,2023,나의 운동 공간
11560,영등포구,2023,리프레쉬짐
11560,영등포구,2023,바디피티 PT센터
11560,영등포구,2023,박원짐
11560,영등포구,2023,스포짐 영등포구청점
11560,영등포구,2023,신길PT
11560,영등포구,2023,어반필드 당산 SK V1센터점
11560,영등포구,2023,어반필드피트니스
11560,영등포구,2023,짐블랙 피트니스
11560,영등포구,2023,짐야드
11560,영등포구,2023,투핏 신길점
11560,영등포구,2023,프리원핏
11560,영등포구,2023,피지컬프로짐
11560,영등포구,2023,피트니스 타운
11560,영등포구,2023,핏트너(FITTNER)
11560,영등포구,2023,헤이데이 크로스핏
11560,영등포구,2024,3GYM
11560,영등포구,2024,F45 여의도
11560,영등포구,2024,O.P.T
11560,영등포구,2024,다이브짐 PT&헬스 당산점
11560,영등포구,2024,더 루트짐 영등포
11560,영등포구,2024,더 바디 스튜디오
11560,영등포구,2024,더라인핏PT 신길점
11560,영등포구,2024,러닝랩스
11560,영등포구,2024,레드핏휘트니스 프리미엄
11560,영등포구,2024,리치업 PT
11560,영등포구,2024,실버짐 헬스&PT 영등포점
11560,영등포구,2024,알엔짐
11560,영등포구,2024,어반필드 문래점
11560,영등포구,2024,언더핏
11560,영등포구,2024,여의도 피티 이프로 짐
11560,영등포구,2024,올라운드 BELL
11560,영등포구,2024,유어무브
11560,영등포구,2024,짐콩고
11560,영등포구,2024,케이피 트레이닝
11560,영등포구,2024,쿠타 크로스핏 영등포점
11560,영등포구,2024,클럽 인디고 당산점
11560,영등포구,2024,투데이핏
11560,영등포구,2024,포텐 휘트니스 신도림점
11560,영등포구,2024,하이랙스 여의도점
11560,영등포구,2024,휘트니스피플 우먼 당산역점
11560,영등포구,2025,누리예필라테스&PT
11560,영등포구,2025,리핏바디짐PT 영등포구청점
11560,영등포구,2025,바벨 마스터
11560,영등포구,2025,비엠 더 프라이빗 여의도점
11560,영등포구,2025,주식회사 에이블짐 당산역점
11560,영등포구,2025,짐박스피트니스 여의도점
11560,영등포구,2025,짐브라운
11560,영등포구,2025,크로스핏 언데드
11590,동작구,1998,명문헬스클럽
11590,동작구,1998,헤라클레스
11590,동작구,2000,국제 헬스
11590,동작구,2000,에브리데이짐
11590,동작구,2001,업투휘트니스프리미엄이수역 주식회사
11590,동작구,2002,마크짐 휘트니스
11590,동작구,2002,엔짐
11590,동작구,2003,슈트짐(SUIT GYM)
11590,동작구,2003,오에스짐레이디
11590,동작구,2004,메가코어 휘트니스
11590,동작구,2004,무브짐 남성역점
11590,동작구,2004,프레토 휘트니스
11590,동작구,2006,(주)데일리짐
11590,동작구,2007,이루어짐
11590,동작구,2009,성원상떼빌 휘트니스
11590,동작구,2009,주- 이수역 헬스장 영자
11590,동작구,2011,SMART GYM
11590,동작구,2011,바디 디자인샵
11590,동작구,2012,휘트니스 피플 우먼 이수역점
11590,동작구,2014,VIVA LA GYM (비바라짐)
11590,동작구,2014,보라매 휘트니스
11590,동작구,2014,빅브로짐상도점
11590,동작구,2014,커브스 상도클럽
11590,동작구,2014,프레토 휘트니스
11590,동작구,2014,해가든짐
11590,동작구,2015,양성주 휘트니스
11590,동작구,2015,엠에이치 토탈 휘트니스 신대방
11590,동작구,2015,짐퍼스트 동작점
11590,동작구,2015,코드짐
11590,동작구,2015,플러스버닝 퍼스널트레이닝
11590,동작구,2016,러너 피트니스
11590,동작구,2016,스마트짐 PT&필라테스
11590,동작구,2016,제이디 피티샵
11590,동작구,2016,크로스핏 포스
11590,동작구,2016,크로스핏라이크
11590,동작구,2016,클럽컬리넌
11590,동작구,2016,휘트니스 452
11590,동작구,2017,Vamos Gym
11590,동작구,2017,더블유짐 상도점
11590,동작구,2017,바디킹PT샵
11590,동작구,2017,블루스톤 스포츠
11590,동작구,2017,원투원휘트니스
11590,동작구,2017,크로스핏 보라매. 엘루이짐
11590,동작구,2018,Ground-K
11590,동작구,2018,미라주 휘트니스
11590,동작구,2018,바디앤짐
11590,동작구,2018,아이언짐2관
11590,동작구,2018,짐퍼스트 헬스(우성점)
11590,동작구,2019,Keep Fit studio
11590,동작구,2019,고위드 피트니스
11590,동작구,2019,투혼짐
11590,동작구,2019,프루브짐
11590,동작구,2020,J.J GYM
11590,동작구,2020,모브트레이닝 센터
11590,동작구,2020,어울림 바디클리닉(P.T 샵)
11590,동작구,2020,엑스 콩고
11590,동작구,2020,우리짐 PT 상도점
11590,동작구,2020,커브스 사당클럽
11590,동작구,2021,근육형제
11590,동작구,2021,더 본짐
11590,동작구,2021,비비짐(BB짐)
11590,동작구,2021,시드니짐
11590,동작구,2021,써킷일레븐11(써킷11)
11590,동작구,2021,아워러스(OUROUS)
11590,동작구,2021,이콩고
11590,동작구,2021,주-업투휘트니스
11590,동작구,2021,주-포스트
11590,동작구,2021,펠리스짐
11590,동작구,2022,근핏
11590,동작구,2022,"나의, 체육관"
11590,동작구,2022,바디테일러 PT
11590,동작구,2022,씨랩피티
11590,동작구,2022,워터힐 헬스
11590,동작구,2022,주-한국스포츠개발짐리턴
11590,동작구,2022,짐박스 피트니스 신대방점
11590,동작구,2022,트루머슬짐
11590,동작구,2022,프롬 베이스먼트
11590,동작구,2022,피트니스 킹덤
11590,동작구,2022,해피플러스 PT센터
11590,동작구,2023,101짐 PT 상도점
11590,동작구,2023,H GYM FITNESS(에이치짐 휘트니스)
11590,동작구,2023,LIKE PT STUDIO
11590,동작구,2023,리턴짐
11590,동작구,2023,본핏
11590,동작구,2023,어게인짐
11590,동작구,2023,어반액티브
11590,동작구,2023,주식회사 스포니스 신대방점
11590,동작구,2023,파워 유도 피트니스
11590,동작구,2023,피트니스 890
11590,동작구,2024,LIKE PT STUDIO 상도2호점
11590,동작구,2024,LIKE PT STUDIO 장승배기점
11590,동작구,2024,바른핏PT
11590,동작구,2024,얼티밋 트레이닝
11590,동작구,2024,올데이스포츠
11590,동작구,2024,왓어무브(WHAT A MOVE)
11590,동작구,2024,위드미짐
11590,동작구,2024,이안PT
11590,동작구,2024,주식회사 웨이트랩 남성역점
11590,동작구,2024,짐박스피트니스 보라매점
11590,동작구,2024,짐박스피트니스 사당1호점
11590,동작구,2024,트루머슬짐2호점사당동PT
11590,동작구,2024,피니쉬짐
11590,동작구,2024,피지컬리지PT
11590,동작구,2025,더블다운
11590,동작구,2025,아하피트니스 (AHA FITNESS)
11590,동작구,2025,업투프리미엄대방역 사우나 휘트니스
11590,동작구,2025,웰리브짐(Well Live Gym)
11590,동작구,2025,짐프릭스 신대방점
11620,관악구,1997,동방헬스타운
11620,관악구,1997,아크로 휘트니스
11620,관악구,2001,에스엠 휘트니스
11620,관악구,2002,PHOENIX 휘트니스 클럽
11620,관악구,2003,HERO GYM
11620,관악구,2003,헬스119
11620,관악구,2004,교통문화교육원 헬스크럽
11620,관악구,2004,레드우드 휘트니스
11620,관악구,2004,월드짐 휘트니스
11620,관악구,2004,이도 피트니스
11620,관악구,2004,주식회사 관악투엑스휘트니스
11620,관악구,2006,보라매점 스포애니 (주)케이디헬스케어
11620,관악구,2006,오버탑휘트니스 헬스 PT & 골프 필라테스 관악봉천점
11620,관악구,2006,자마이카휘트니스
11620,관악구,2007,낙성대점 스포애니 (주)케이디헬스케어
11620,관악구,2007,봉일스파랜드
11620,관악구,2009,럭키헬스클럽
11620,관악구,2009,에스짐 관악봉천점
11620,관악구,2009,짐박스피트니스 난곡점
11620,관악구,2009,휘트니스피플 우먼 서울대점
11620,관악구,2010,서울대학교 Double S Fitness
11620,관악구,2010,자마이카 짐
11620,관악구,2010,휘트니스 에프엠
11620,관악구,2010,휘트니스에프엠
11620,관악구,2011,더 스페셜 짐
11620,관악구,2011,운동친구
11620,관악구,2012,블랙멀티짐(서울대점)
11620,관악구,2012,서울대입구점 스포애니 (주)케이디헬스케어
11620,관악구,2012,짐박스피트니스 봉천점
11620,관악구,2013,엠에프(MF)
11620,관악구,2014,동방 짐
11620,관악구,2014,파운드 짐
11620,관악구,2014,파워존 낙성대점
11620,관악구,2015,PT DAY
11620,관악구,2015,얼티밋트레이닝 서울대점
11620,관악구,2015,은천점 스포애니 (주)케이디헬스케어
11620,관악구,2015,제임스킬짐PT 서울대입구점
11620,관악구,2015,쿠타(본점)
11620,관악구,2015,피트니스메이트
11620,관악구,2015,휘트니스피플 우먼 신림점
11620,관악구,2016,JS GYM
11620,관악구,2016,SY GYM
11620,관악구,2016,곰짐(Gom Gym)
11620,관악구,2016,짐 인 더 하우스(Gym in the house)
11620,관악구,2016,크로스핏 리치 난곡점
11620,관악구,2016,플렉스짐
11620,관악구,2017,R.F Shop(알에프샵)
11620,관악구,2017,The Gym : 魂 (더 짐 : 혼)
11620,관악구,2017,고핏 퍼스널트레이닝
11620,관악구,2017,근육터짐 지방빠짐
11620,관악구,2017,선샤인핏
11620,관악구,2017,업프로짐
11620,관악구,2017,웨슬리짐
11620,관악구,2017,제임스짐
11620,관악구,2017,커브스 봉천클럽
11620,관악구,2017,파운드짐 헬스&PT 신림역점
11620,관악구,2018,Him PT
11620,관악구,2018,PURE GYM
11620,관악구,2018,동방헬스장
11620,관악구,2018,정피트니스
11620,관악구,2018,텐 퍼센트(TEN PERCENT)
11620,관악구,2018,파인필드
11620,관악구,2019,ESC(elite sporst conditioning GYM)
11620,관악구,2019,KuksooL Multi-Gym
11620,관악구,2019,fitness SUIT
11620,관악구,2019,시즌온짐
11620,관악구,2019,우리 크로스핏 신림
11620,관악구,2019,유앤아이짐
11620,관악구,2019,채육관
11620,관악구,2019,트윈PT
11620,관악구,2020,Re:BODY 헬스 365
11620,관악구,2020,With Gym(위드짐)
11620,관악구,2020,더 스테이 짐(The Stay Gym)
11620,관악구,2020,레시핏 낙성대점
11620,관악구,2020,리메이크바디샵
11620,관악구,2020,모아핏휘트니스 낙성대역점
11620,관악구,2020,무브라이프짐
11620,관악구,2020,바디에프오 낙성대점
11620,관악구,2020,바디트레이닝(미)
11620,관악구,2020,에이치코어
11620,관악구,2020,우리 크로스핏 지엘짐 역도체육관 본점
11620,관악구,2020,제이디피티샵
11620,관악구,2020,조이풀 피티샵
11620,관악구,2020,짐박스 신림3호점
11620,관악구,2020,짐박스피트니스 신림본점
11620,관악구,2020,천샘PT
11620,관악구,2020,터틀짐(Turtle Gym)
11620,관악구,2020,텐퍼센트 짐
11620,관악구,2020,피트니스 FM
11620,관악구,2020,피티나인
11620,관악구,2020,휘트니스 에일린
11620,관악구,2020,힙짐(HIP GYM)
11620,관악구,2021,:O GYM
11620,관악구,2021,GOGO점핑 다이어트
11620,관악구,2021,first-step Gym
11620,관악구,2021,다름 PT STUDIO 낙성대
11620,관악구,2021,더 슈트(The SUIT)
11620,관악구,2021,데일리 휘트니스
11620,관악구,2021,레코브
11620,관악구,2021,메이크타임PT
11620,관악구,2021,설핏
11620,관악구,2021,운동하는날 서울대봉천점
11620,관악구,2021,웨슬리짐
11620,관악구,2021,유얼스짐PT 구로디지털점
11620,관악구,2021,유얼스짐PT 신대방역점
11620,관악구,2021,이너핏
11620,관악구,2021,정피트니스(2호점)
11620,관악구,2021,짐 인 더 하우스 2호점
11620,관악구,2021,짐박스피트니스 신림4호점
11620,관악구,2021,태선생 운동건강연구원(저스트바디짐)
11620,관악구,2021,피지오숲
11620,관악구,2022,Hong gym
11620,관악구,2022,고핏 피트니스
11620,관악구,2022,김코치PT(낙성대점)
11620,관악구,2022,다조아GYM
11620,관악구,2022,더짐혼 2호점
11620,관악구,2022,동방짐 피트니스
11620,관악구,2022,라이프짐 서원역점
11620,관악구,2022,러너스하이 피트니스 신림
11620,관악구,2022,런 서울대입구
11620,관악구,2022,릿업핏PT
11620,관악구,2022,무브 유
11620,관악구,2022,바디가드 짐
11620,관악구,2022,바디클래스
11620,관악구,2022,바운드짐
11620,관악구,2022,비더원 PT 신대방역점
11620,관악구,2022,사당역점 스포애니 (주)케이디헬스케어
11620,관악구,2022,슬릭부스트 서울대입구점
11620,관악구,2022,신림헬스 고운짐
11620,관악구,2022,에이치코어낙성대점
11620,관악구,2022,오늘부터 운동PT
11620,관악구,2022,운동해야짐
11620,관악구,2022,이너멜 피트니스
11620,관악구,2022,이너멜핏
11620,관악구,2022,짐박스피트니스 낙성대점
11620,관악구,2022,짐박스피트니스 신림역점
11620,관악구,2022,천프로짐
11620,관악구,2022,탁구앤짐
11620,관악구,2022,폴인핏 신림점
11620,관악구,2022,폴인핏(FALL IN FIT)
11620,관악구,2022,휘트니스 에일린 2호점
11620,관악구,2023,DYGYM
11620,관악구,2023,GYM PRIVATE
11620,관악구,2023,Top-tier GYM
11620,관악구,2023,그린짐
11620,관악구,2023,메타 크로스핏
11620,관악구,2023,봉천동점 스포애니 (주)케이디헬스케어
11620,관악구,2023,신림동점 스포애니 (주)케이디헬스케어
11620,관악구,2023,얼티밋트레이닝 신림점
11620,관악구,2023,에프45낙성대(F45낙성대)
11620,관악구,2023,온오프짐 당곡역점
11620,관악구,2023,운동하는날 낙성대점
11620,관악구,2023,유얼스짐PT 신림역점
11620,관악구,2023,주식회사바운드 신림역점
11620,관악구,2023,짐박스피트니스 봉천현대시장점
11620,관악구,2023,짐박스피트니스 서울대입구점
11620,관악구,2023,포인티PT
11620,관악구,2023,프리원핏 신대방점
11620,관악구,2023,휴코어 낙성대점
11620,관악구,2024,랩스휘트니스 낙성대점 헬스 PT
11620,관악구,2024,바디케이PT 난곡점
11620,관악구,2024,박교수 체형교정센터
11620,관악구,2024,밸런스 메이트 PT STUDIO
11620,관악구,2024,서울대벤처타운역점 스포애니 (주)케이디헬스케어
11620,관악구,2024,엠제이핏 PT
11620,관악구,2024,온핸드짐 PT
11620,관악구,2024,움직일 시간
11620,관악구,2024,원펀짐
11620,관악구,2024,유코치 PT
11620,관악구,2024,인바이트짐
11620,관악구,2024,짐박스피트니스 사당2호점
11620,관악구,2024,짐박스피트니스 서울대기숙사점
11620,관악구,2024,짐엑스 신대방점
11620,관악구,2024,짐엑스 신사시장점
11620,관악구,2024,크로스핏 타우너
11620,관악구,2024,프라이빗 짐 라카브 신림점
11620,관악구,2024,프로틴짐PT 서울대입구점
11620,관악구,2024,프리원핏 봉천점
11620,관악구,2024,프리원핏 서울대점
