disctrict_code,district,year,age_code,age,val
11260,중랑구,2016,4,15~19세,20880
11260,중랑구,2016,5,20~24세,29020
11260,중랑구,2016,6,25~29세,30502
11260,중랑구,2016,7,30~34세,32894
11260,중랑구,2016,8,35~39세,33080
11260,중랑구,2016,9,40~44세,31160
11260,중랑구,2016,10,45~49세,36197
11260,중랑구,2016,11,50~54세,35853
11260,중랑구,2016,12,55~59세,37965
11260,중랑구,2016,13,60~64세,28726
11260,중랑구,2016,14,65~69세,20010
11260,중랑구,2016,15,70~74세,15424
11260,중랑구,2016,16,75~79세,10784
11260,중랑구,2016,17,80~84세,5789
11260,중랑구,2016,18,85~89세,2599
11260,중랑구,2016,19,90~94세,897
11260,중랑구,2016,20,95~99세,257
11260,중랑구,2016,21,100세 이상,154
11260,중랑구,2017,1,0~4세,14242
11260,중랑구,2017,2,5~9세,14084
11260,중랑구,2017,3,10~14세,13697
11260,중랑구,2017,4,15~19세,19016
11260,중랑구,2017,5,20~24세,27907
11260,중랑구,2017,6,25~29세,31385
11260,중랑구,2017,7,30~34세,31193
11260,중랑구,2017,8,35~39세,33341
11260,중랑구,2017,9,40~44세,29867
11260,중랑구,2017,10,45~49세,35613
11260,중랑구,2017,11,50~54세,34901
11260,중랑구,2017,12,55~59세,38372
11260,중랑구,2017,13,60~64세,29900
11260,중랑구,2017,14,65~69세,20768
11260,중랑구,2017,15,70~74세,15774
11260,중랑구,2017,16,75~79세,12185
11260,중랑구,2017,17,80~84세,6332
11260,중랑구,2017,18,85~89세,2788
11260,중랑구,2017,19,90~94세,970
11260,중랑구,2017,20,95~99세,280
11260,중랑구,2017,21,100세 이상,165
11260,중랑구,2018,1,0~4세,13005
11260,중랑구,2018,2,5~9세,13616
11260,중랑구,2018,3,10~14세,13147
11260,중랑구,2018,4,15~19세,17662
11260,중랑구,2018,5,20~24세,26693
11260,중랑구,2018,6,25~29세,31877
11260,중랑구,2018,7,30~34세,30049
11260,중랑구,2018,8,35~39세,33298
11260,중랑구,2018,9,40~44세,27961
11260,중랑구,2018,10,45~49세,34426
11260,중랑구,2018,11,50~54세,35236
11260,중랑구,2018,12,55~59세,37782
11260,중랑구,2018,13,60~64세,31565
11260,중랑구,2018,14,65~69세,21151
11260,중랑구,2018,15,70~74세,16575
11260,중랑구,2018,16,75~79세,12774
11260,중랑구,2018,17,80~84세,6890
11260,중랑구,2018,18,85~89세,2899
11260,중랑구,2018,19,90~94세,1058
11260,중랑구,2018,20,95~99세,314
11260,중랑구,2018,21,100세 이상,169
11260,중랑구,2019,1,0~4세,11975
11260,중랑구,2019,2,5~9세,13095
11260,중랑구,2019,3,10~14세,12623
11260,중랑구,2019,4,15~19세,16115
11260,중랑구,2019,5,20~24세,25102
11260,중랑구,2019,6,25~29세,32307
11260,중랑구,2019,7,30~34세,29263
11260,중랑구,2019,8,35~39세,31439
11260,중랑구,2019,9,40~44세,27542
11260,중랑구,2019,10,45~49세,32582
11260,중랑구,2019,11,50~54세,34926
11260,중랑구,2019,12,55~59세,36909
11260,중랑구,2019,13,60~64세,32982
11260,중랑구,2019,14,65~69세,22285
11260,중랑구,2019,15,70~74세,17278
11260,중랑구,2019,16,75~79세,13089
11260,중랑구,2019,17,80~84세,7590
11260,중랑구,2019,18,85~89세,3221
11260,중랑구,2019,19,90~94세,1189
11260,중랑구,2019,20,95~99세,326
11260,중랑구,2019,21,100세 이상,186
11260,중랑구,2020,1,0~4세,10726
11260,중랑구,2020,2,5~9세,12677
11260,중랑구,2020,3,10~14세,12480
11260,중랑구,2020,4,15~19세,14497
11260,중랑구,2020,5,20~24세,24114
11260,중랑구,2020,6,25~29세,33161
11260,중랑구,2020,7,30~34세,29499
11260,중랑구,2020,8,35~39세,29870
11260,중랑구,2020,9,40~44세,27953
11260,중랑구,2020,10,45~49세,30666
11260,중랑구,2020,11,50~54세,34583
11260,중랑구,2020,12,55~59세,35797
11260,중랑구,2020,13,60~64세,34092
11260,중랑구,2020,14,65~69세,24394
11260,중랑구,2020,15,70~74세,18118
11260,중랑구,2020,16,75~79세,13364
11260,중랑구,2020,17,80~84세,8099
11260,중랑구,2020,18,85~89세,3665
11260,중랑구,2020,19,90~94세,1274
11260,중랑구,2020,20,95~99세,327
11260,중랑구,2020,21,100세 이상,206
11260,중랑구,2021,1,0~4세,9601
11260,중랑구,2021,2,5~9세,12009
11260,중랑구,2021,3,10~14세,12142
11260,중랑구,2021,4,15~19세,13487
11260,중랑구,2021,5,20~24세,22512
11260,중랑구,2021,6,25~29세,32697
11260,중랑구,2021,7,30~34세,30159
11260,중랑구,2021,8,35~39세,28061
11260,중랑구,2021,9,40~44세,28106
11260,중랑구,2021,10,45~49세,28248
11260,중랑구,2021,11,50~54세,34441
11260,중랑구,2021,12,55~59세,33880
11260,중랑구,2021,13,60~64세,34860
11260,중랑구,2021,14,65~69세,26088
11260,중랑구,2021,15,70~74세,17868
11260,중랑구,2021,16,75~79세,13349
11260,중랑구,2021,17,80~84세,8752
11260,중랑구,2021,18,85~89세,3954
11260,중랑구,2021,19,90~94세,1307
11260,중랑구,2021,20,95~99세,297
11260,중랑구,2021,21,100세 이상,67
11260,중랑구,2022,1,0~4세,9299
11260,중랑구,2022,2,5~9세,11382
11260,중랑구,2022,3,10~14세,11961
11260,중랑구,2022,4,15~19세,13123
11260,중랑구,2022,5,20~24세,21239
11260,중랑구,2022,6,25~29세,32249
11260,중랑구,2022,7,30~34세,31731
11260,중랑구,2022,8,35~39세,27209
11260,중랑구,2022,9,40~44세,28519
11260,중랑구,2022,10,45~49세,26872
11260,중랑구,2022,11,50~54세,33664
11260,중랑구,2022,12,55~59세,32894
11260,중랑구,2022,13,60~64세,35078
11260,중랑구,2022,14,65~69세,27149
11260,중랑구,2022,15,70~74세,18461
11260,중랑구,2022,16,75~79세,13598
11260,중랑구,2022,17,80~84세,9775
11260,중랑구,2022,18,85~89세,4204
11260,중랑구,2022,19,90~94세,1361
11260,중랑구,2022,20,95~99세,321
11260,중랑구,2022,21,100세 이상,51
11260,중랑구,2023,1,0~4세,8732
11260,중랑구,2023,2,5~9세,10761
11260,중랑구,2023,3,10~14세,11661
11260,중랑구,2023,4,15~19세,12605
11260,중랑구,2023,5,20~24세,20107
11260,중랑구,2023,6,25~29세,31371
11260,중랑구,2023,7,30~34세,32466
11260,중랑구,2023,8,35~39세,26636
11260,중랑구,2023,9,40~44세,28624
11260,중랑구,2023,10,45~49세,25230
11260,중랑구,2023,11,50~54세,32386
11260,중랑구,2023,12,55~59세,33157
11260,중랑구,2023,13,60~64세,34779
11260,중랑구,2023,14,65~69세,28861
11260,중랑구,2023,15,70~74세,18949
11260,중랑구,2023,16,75~79세,14371
11260,중랑구,2023,17,80~84세,10259
11260,중랑구,2023,18,85~89세,4626
11260,중랑구,2023,19,90~94세,1465
11260,중랑구,2023,20,95~99세,371
11260,중랑구,2023,21,100세 이상,53
11260,중랑구,2024,1,0~4세,8192
11260,중랑구,2024,2,5~9세,10006
11260,중랑구,2024,3,10~14세,11405
11260,중랑구,2024,4,15~19세,12335
11260,중랑구,2024,5,20~24세,19119
11260,중랑구,2024,6,25~29세,30224
11260,중랑구,2024,7,30~34세,33245
11260,중랑구,2024,8,35~39세,26427
11260,중랑구,2024,9,40~44세,27524
11260,중랑구,2024,10,45~49세,25053
11260,중랑구,2024,11,50~54세,31002
11260,중랑구,2024,12,55~59세,33149
11260,중랑구,2024,13,60~64세,34176
11260,중랑구,2024,14,65~69세,30365
11260,중랑구,2024,15,70~74세,20208
11260,중랑구,2024,16,75~79세,15091
11260,중랑구,2024,17,80~84세,10625
11260,중랑구,2024,18,85~89세,5123
11260,중랑구,2024,19,90~94세,1642
11260,중랑구,2024,20,95~99세,378
11260,중랑구,2024,21,100세 이상,60
11260,중랑구,20244,1,0~4세,8192
11260,중랑구,20244,2,5~9세,10006
11260,중랑구,20244,3,10~14세,11405
11260,중랑구,20244,4,15~19세,12335
11260,중랑구,20244,5,20~24세,19119
11260,중랑구,20244,6,25~29세,30224
11260,중랑구,20244,7,30~34세,33245
11260,중랑구,20244,8,35~39세,26427
11260,중랑구,20244,9,40~44세,27524
11260,중랑구,20244,10,45~49세,25053
11260,중랑구,20244,11,50~54세,31002
11260,중랑구,20244,12,55~59세,33149
11260,중랑구,20244,13,60~64세,34176
11260,중랑구,20244,14,65~69세,30365
11260,중랑구,20244,15,70~74세,20208
11260,중랑구,20244,16,75~79세,15091
11260,중랑구,20244,17,80~84세,10625
11260,중랑구,20244,18,85~89세,5123
11260,중랑구,20244,19,90~94세,1642
11260,중랑구,20244,20,95~99세,378
11260,중랑구,20244,21,100세 이상,60
11260,중랑구,20251,1,0~4세,7969
11260,중랑구,20251,2,5~9세,9680
11260,중랑구,20251,3,10~14세,11353
11260,중랑구,20251,4,15~19세,12236
11260,중랑구,20251,5,20~24세,18777
11260,중랑구,20251,6,25~29세,29944
11260,중랑구,20251,7,30~34세,33243
11260,중랑구,20251,8,35~39세,26287
11260,중랑구,20251,9,40~44세,27015
11260,중랑구,20251,10,45~49세,25190
11260,중랑구,20251,11,50~54세,30655
11260,중랑구,20251,12,55~59세,33134
11260,중랑구,20251,13,60~64세,33932
11260,중랑구,20251,14,65~69세,30485
11260,중랑구,20251,15,70~74세,20969
11260,중랑구,20251,16,75~79세,15309
11260,중랑구,20251,17,80~84세,10667
11260,중랑구,20251,18,85~89세,5303
11260,중랑구,20251,19,90~94세,1739
11260,중랑구,20251,20,95~99세,368
11260,중랑구,20251,21,100세 이상,65
11290,성북구,2014,1,0~4세,18782
11290,성북구,2014,2,5~9세,19742
11290,성북구,2014,3,10~14세,21473
11290,성북구,2014,4,15~19세,26191
11290,성북구,2014,5,20~24세,35727
11290,성북구,2014,6,25~29세,35208
11290,성북구,2014,7,30~34세,38849
11290,성북구,2014,8,35~39세,37241
11290,성북구,2014,9,40~44세,44115
11290,성북구,2014,10,45~49세,38502
11290,성북구,2014,11,50~54세,37580
11290,성북구,2014,12,55~59세,35357
11290,성북구,2014,13,60~64세,25128
11290,성북구,2014,14,65~69세,21211
11290,성북구,2014,15,70~74세,18290
11290,성북구,2014,16,75~79세,12100
11290,성북구,2014,17,80~84세,6007
11290,성북구,2014,18,85~89세,2843
11290,성북구,2014,19,90~94세,1037
11290,성북구,2014,20,95~99세,318
11290,성북구,2014,21,100세 이상,260
11290,성북구,2015,1,0~4세,18115
11290,성북구,2015,2,5~9세,19463
11290,성북구,2015,3,10~14세,19923
11290,성북구,2015,4,15~19세,25908
11290,성북구,2015,5,20~24세,36329
11290,성북구,2015,6,25~29세,34304
11290,성북구,2015,7,30~34세,36154
11290,성북구,2015,8,35~39세,36430
11290,성북구,2015,9,40~44세,42066
11290,성북구,2015,10,45~49세,39120
11290,성북구,2015,11,50~54세,36025
11290,성북구,2015,12,55~59세,35771
11290,성북구,2015,13,60~64세,26671
11290,성북구,2015,14,65~69세,21443
11290,성북구,2015,15,70~74세,17938
11290,성북구,2015,16,75~79세,12441
11290,성북구,2015,17,80~84세,6723
11290,성북구,2015,18,85~89세,3049
11290,성북구,2015,19,90~94세,1059
11290,성북구,2015,20,95~99세,345
11290,성북구,2015,21,100세 이상,283
11290,성북구,2016,1,0~4세,16856
11290,성북구,2016,2,5~9세,18918
11290,성북구,2016,3,10~14세,18993
11290,성북구,2016,4,15~19세,25482
11290,성북구,2016,5,20~24세,36312
11290,성북구,2016,6,25~29세,33896
11290,성북구,2016,7,30~34세,33154
11290,성북구,2016,8,35~39세,35626
11290,성북구,2016,9,40~44세,39017
11290,성북구,2016,10,45~49세,40658
11290,성북구,2016,11,50~54세,34622
11290,성북구,2016,12,55~59세,35735
11290,성북구,2016,13,60~64세,28333
11290,성북구,2016,14,65~69세,20679
11290,성북구,2016,15,70~74세,17665
11290,성북구,2016,16,75~79세,13328
11290,성북구,2016,17,80~84세,7304
11290,성북구,2016,18,85~89세,3281
11290,성북구,2016,19,90~94세,1100
11290,성북구,2016,20,95~99세,352
11290,성북구,2016,21,100세 이상,306
11290,성북구,2017,1,0~4세,15633
11290,성북구,2017,2,5~9세,18321
11290,성북구,2017,3,10~14세,18836
11290,성북구,2017,4,15~19세,24232
11290,성북구,2017,5,20~24세,35952
11290,성북구,2017,6,25~29세,34015
11290,성북구,2017,7,30~34세,30891
11290,성북구,2017,8,35~39세,35240
11290,성북구,2017,9,40~44세,36585
11290,성북구,2017,10,45~49세,41248
11290,성북구,2017,11,50~54세,34139
11290,성북구,2017,12,55~59세,35191
11290,성북구,2017,13,60~64세,28873
11290,성북구,2017,14,65~69세,21052
11290,성북구,2017,15,70~74세,17386
11290,성북구,2017,16,75~79세,14604
11290,성북구,2017,17,80~84세,7847
11290,성북구,2017,18,85~89세,3479
11290,성북구,2017,19,90~94세,1197
11290,성북구,2017,20,95~99세,373
11290,성북구,2017,21,100세 이상,313
11290,성북구,2018,1,0~4세,14236
11290,성북구,2018,2,5~9세,17443
11290,성북구,2018,3,10~14세,18158
11290,성북구,2018,4,15~19세,23057
11290,성북구,2018,5,20~24세,35906
11290,성북구,2018,6,25~29세,34303
11290,성북구,2018,7,30~34세,29124
11290,성북구,2018,8,35~39세,34575
11290,성북구,2018,9,40~44세,33499
11290,성북구,2018,10,45~49세,40663
11290,성북구,2018,11,50~54세,34853
11290,성북구,2018,12,55~59세,34298
11290,성북구,2018,13,60~64세,29790
11290,성북구,2018,14,65~69세,21077
11290,성북구,2018,15,70~74세,17598
11290,성북구,2018,16,75~79세,14930
11290,성북구,2018,17,80~84세,8479
11290,성북구,2018,18,85~89세,3636
11290,성북구,2018,19,90~94세,1329
11290,성북구,2018,20,95~99세,400
11290,성북구,2018,21,100세 이상,333
11290,성북구,2019,1,0~4세,13848
11290,성북구,2019,2,5~9세,17483
11290,성북구,2019,3,10~14세,17664
11290,성북구,2019,4,15~19세,22629
11290,성북구,2019,5,20~24세,37032
11290,성북구,2019,6,25~29세,36053
11290,성북구,2019,7,30~34세,29692
11290,성북구,2019,8,35~39세,34124
11290,성북구,2019,9,40~44세,32990
11290,성북구,2019,10,45~49세,40412
11290,성북구,2019,11,50~54세,36275
11290,성북구,2019,12,55~59세,34354
11290,성북구,2019,13,60~64세,31338
11290,성북구,2019,14,65~69세,21956
11290,성북구,2019,15,70~74세,18156
11290,성북구,2019,16,75~79세,15097
11290,성북구,2019,17,80~84세,9397
11290,성북구,2019,18,85~89세,3983
11290,성북구,2019,19,90~94세,1497
11290,성북구,2019,20,95~99세,400
11290,성북구,2019,21,100세 이상,364
11290,성북구,2020,1,0~4세,12400
11290,성북구,2020,2,5~9세,16743
11290,성북구,2020,3,10~14세,17432
11290,성북구,2020,4,15~19세,20356
11290,성북구,2020,5,20~24세,35905
11290,성북구,2020,6,25~29세,36514
11290,성북구,2020,7,30~34세,29293
11290,성북구,2020,8,35~39세,32205
11290,성북구,2020,9,40~44세,32388
11290,성북구,2020,10,45~49세,38264
11290,성북구,2020,11,50~54세,37110
11290,성북구,2020,12,55~59세,32962
11290,성북구,2020,13,60~64세,31714
11290,성북구,2020,14,65~69세,23440
11290,성북구,2020,15,70~74세,18599
11290,성북구,2020,16,75~79세,15024
11290,성북구,2020,17,80~84세,9758
11290,성북구,2020,18,85~89세,4490
11290,성북구,2020,19,90~94세,1658
11290,성북구,2020,20,95~99세,416
11290,성북구,2020,21,100세 이상,385
11290,성북구,2021,1,0~4세,11424
11290,성북구,2021,2,5~9세,16190
11290,성북구,2021,3,10~14세,17352
11290,성북구,2021,4,15~19세,19360
11290,성북구,2021,5,20~24세,34899
11290,성북구,2021,6,25~29세,35927
11290,성북구,2021,7,30~34세,29603
11290,성북구,2021,8,35~39세,30406
11290,성북구,2021,9,40~44세,32516
11290,성북구,2021,10,45~49세,35713
11290,성북구,2021,11,50~54세,38210
11290,성북구,2021,12,55~59세,31734
11290,성북구,2021,13,60~64세,32099
11290,성북구,2021,14,65~69세,24941
11290,성북구,2021,15,70~74세,17830
11290,성북구,2021,16,75~79세,14688
11290,성북구,2021,17,80~84세,10349
11290,성북구,2021,18,85~89세,4807
11290,성북구,2021,19,90~94세,1676
11290,성북구,2021,20,95~99세,352
11290,성북구,2021,21,100세 이상,66
11290,성북구,2022,1,0~4세,10791
11290,성북구,2022,2,5~9세,15385
11290,성북구,2022,3,10~14세,17141
11290,성북구,2022,4,15~19세,20073
11290,성북구,2022,5,20~24세,35788
11290,성북구,2022,6,25~29세,36193
11290,성북구,2022,7,30~34세,30421
11290,성북구,2022,8,35~39세,29039
11290,성북구,2022,9,40~44세,32835
11290,성북구,2022,10,45~49세,34017
11290,성북구,2022,11,50~54세,39172
11290,성북구,2022,12,55~59세,31727
11290,성북구,2022,13,60~64세,31927
11290,성북구,2022,14,65~69세,25759
11290,성북구,2022,15,70~74세,18327
11290,성북구,2022,16,75~79세,14640
11290,성북구,2022,17,80~84세,11450
11290,성북구,2022,18,85~89세,5162
11290,성북구,2022,19,90~94세,1713
11290,성북구,2022,20,95~99세,372
11290,성북구,2022,21,100세 이상,52
11290,성북구,2023,1,0~4세,9940
11290,성북구,2023,2,5~9세,14438
11290,성북구,2023,3,10~14세,16618
11290,성북구,2023,4,15~19세,19576
11290,성북구,2023,5,20~24세,36085
11290,성북구,2023,6,25~29세,35824
11290,성북구,2023,7,30~34세,30430
11290,성북구,2023,8,35~39세,27585
11290,성북구,2023,9,40~44세,32866
11290,성북구,2023,10,45~49세,31527
11290,성북구,2023,11,50~54세,38938
11290,성북구,2023,12,55~59세,32656
11290,성북구,2023,13,60~64세,31271
11290,성북구,2023,14,65~69세,27016
11290,성북구,2023,15,70~74세,18559
11290,성북구,2023,16,75~79세,15132
11290,성북구,2023,17,80~84세,11814
11290,성북구,2023,18,85~89세,5615
11290,성북구,2023,19,90~94세,1778
11290,성북구,2023,20,95~99세,439
11290,성북구,2023,21,100세 이상,61
11290,성북구,2024,1,0~4세,9398
11290,성북구,2024,2,5~9세,13383
11290,성북구,2024,3,10~14세,16257
11290,성북구,2024,4,15~19세,19092
11290,성북구,2024,5,20~24세,35800
11290,성북구,2024,6,25~29세,35460
11290,성북구,2024,7,30~34세,30653
11290,성북구,2024,8,35~39세,27188
11290,성북구,2024,9,40~44세,31251
11290,성북구,2024,10,45~49세,30643
11290,성북구,2024,11,50~54세,37933
11290,성북구,2024,12,55~59세,33475
11290,성북구,2024,13,60~64세,30936
11290,성북구,2024,14,65~69세,28016
11290,성북구,2024,15,70~74세,19171
11290,성북구,2024,16,75~79세,15649
11290,성북구,2024,17,80~84세,12023
11290,성북구,2024,18,85~89세,6180
11290,성북구,2024,19,90~94세,1981
11290,성북구,2024,20,95~99세,481
11290,성북구,2024,21,100세 이상,67
11290,성북구,20244,1,0~4세,9398
11290,성북구,20244,2,5~9세,13383
11290,성북구,20244,3,10~14세,16257
11290,성북구,20244,4,15~19세,19092
11290,성북구,20244,5,20~24세,35800
11290,성북구,20244,6,25~29세,35460
11290,성북구,20244,7,30~34세,30653
11290,성북구,20244,8,35~39세,27188
11290,성북구,20244,9,40~44세,31251
11290,성북구,20244,10,45~49세,30643
11290,성북구,20244,11,50~54세,37933
11290,성북구,20244,12,55~59세,33475
11290,성북구,20244,13,60~64세,30936
11290,성북구,20244,14,65~69세,28016
11290,성북구,20244,15,70~74세,19171
11290,성북구,20244,16,75~79세,15649
11290,성북구,20244,17,80~84세,12023
11290,성북구,20244,18,85~89세,6180
11290,성북구,20244,19,90~94세,1981
11290,성북구,20244,20,95~99세,481
11290,성북구,20244,21,100세 이상,67
11290,성북구,20251,1,0~4세,9181
11290,성북구,20251,2,5~9세,13018
11290,성북구,20251,3,10~14세,16107
11290,성북구,20251,4,15~19세,18882
11290,성북구,20251,5,20~24세,35255
11290,성북구,20251,6,25~29세,35623
11290,성북구,20251,7,30~34세,30641
11290,성북구,20251,8,35~39세,26970
11290,성북구,20251,9,40~44세,30663
11290,성북구,20251,10,45~49세,30637
11290,성북구,20251,11,50~54세,37553
11290,성북구,20251,12,55~59세,33701
11290,성북구,20251,13,60~64세,30731
11290,성북구,20251,14,65~69세,28001
11290,성북구,20251,15,70~74세,19830
11290,성북구,20251,16,75~79세,15852
11290,성북구,20251,17,80~84세,12021
11290,성북구,20251,18,85~89세,6316
11290,성북구,20251,19,90~94세,2033
11290,성북구,20251,20,95~99세,479
11290,성북구,20251,21,100세 이상,75
11305,강북구,2014,1,0~4세,12156
11305,강북구,2014,2,5~9세,11549
11305,강북구,2014,3,10~14세,13882
11305,강북구,2014,4,15~19세,18515
11305,강북구,2014,5,20~24세,22398
11305,강북구,2014,6,25~29세,22117
11305,강북구,2014,7,30~34세,27251
11305,강북구,2014,8,35~39세,25617
11305,강북구,2014,9,40~44세,29701
11305,강북구,2014,10,45~49세,27984
11305,강북구,2014,11,50~54세,28542
11305,강북구,2014,12,55~59세,27540
11305,강북구,2014,13,60~64세,20317
11305,강북구,2014,14,65~69세,18057
11305,강북구,2014,15,70~74세,15456
11305,강북구,2014,16,75~79세,9588
11305,강북구,2014,17,80~84세,4501
11305,강북구,2014,18,85~89세,2049
11305,강북구,2014,19,90~94세,768
11305,강북구,2014,20,95~99세,212
11305,강북구,2014,21,100세 이상,210
11305,강북구,2015,1,0~4세,11396
11305,강북구,2015,2,5~9세,11394
11305,강북구,2015,3,10~14세,12494
11305,강북구,2015,4,15~19세,17876
11305,강북구,2015,5,20~24세,22835
11305,강북구,2015,6,25~29세,21437
11305,강북구,2015,7,30~34세,25235
11305,강북구,2015,8,35~39세,25180
11305,강북구,2015,9,40~44세,28104
11305,강북구,2015,10,45~49세,28166
11305,강북구,2015,11,50~54세,27790
11305,강북구,2015,12,55~59세,28187
11305,강북구,2015,13,60~64세,21734
11305,강북구,2015,14,65~69세,18401
11305,강북구,2015,15,70~74세,15555
11305,강북구,2015,16,75~79세,10191
11305,강북구,2015,17,80~84세,4984
11305,강북구,2015,18,85~89세,2223
11305,강북구,2015,19,90~94세,783
11305,강북구,2015,20,95~99세,233
11305,강북구,2015,21,100세 이상,228
11305,강북구,2016,1,0~4세,10596
11305,강북구,2016,2,5~9세,11170
11305,강북구,2016,3,10~14세,11676
11305,강북구,2016,4,15~19세,16780
11305,강북구,2016,5,20~24세,22374
11305,강북구,2016,6,25~29세,21916
11305,강북구,2016,7,30~34세,23137
11305,강북구,2016,8,35~39세,25076
11305,강북구,2016,9,40~44세,26152
11305,강북구,2016,10,45~49세,28973
11305,강북구,2016,11,50~54세,26727
11305,강북구,2016,12,55~59세,28866
11305,강북구,2016,13,60~64세,23208
11305,강북구,2016,14,65~69세,18224
11305,강북구,2016,15,70~74세,15341
11305,강북구,2016,16,75~79세,11110
11305,강북구,2016,17,80~84세,5658
11305,강북구,2016,18,85~89세,2377
11305,강북구,2016,19,90~94세,844
11305,강북구,2016,20,95~99세,257
11305,강북구,2016,21,100세 이상,242
11305,강북구,2017,1,0~4세,9699
11305,강북구,2017,2,5~9세,10886
11305,강북구,2017,3,10~14세,11304
11305,강북구,2017,4,15~19세,15622
11305,강북구,2017,5,20~24세,22138
11305,강북구,2017,6,25~29세,22863
11305,강북구,2017,7,30~34세,21437
11305,강북구,2017,8,35~39세,24736
11305,강북구,2017,9,40~44세,24774
11305,강북구,2017,10,45~49세,29044
11305,강북구,2017,11,50~54세,26273
11305,강북구,2017,12,55~59세,28864
11305,강북구,2017,13,60~64세,23832
11305,강북구,2017,14,65~69세,18428
11305,강북구,2017,15,70~74세,15345
11305,강북구,2017,16,75~79세,12535
11305,강북구,2017,17,80~84세,6257
11305,강북구,2017,18,85~89세,2562
11305,강북구,2017,19,90~94세,907
11305,강북구,2017,20,95~99세,278
11305,강북구,2017,21,100세 이상,218
11305,강북구,2018,1,0~4세,8683
11305,강북구,2018,2,5~9세,10390
11305,강북구,2018,3,10~14세,10747
11305,강북구,2018,4,15~19세,14666
11305,강북구,2018,5,20~24세,21688
11305,강북구,2018,6,25~29세,23249
11305,강북구,2018,7,30~34세,20120
11305,강북구,2018,8,35~39세,24164
11305,강북구,2018,9,40~44세,22853
11305,강북구,2018,10,45~49세,28337
11305,강북구,2018,11,50~54세,26643
11305,강북구,2018,12,55~59세,28378
11305,강북구,2018,13,60~64세,24801
11305,강북구,2018,14,65~69세,18223
11305,강북구,2018,15,70~74세,15796
11305,강북구,2018,16,75~79세,13091
11305,강북구,2018,17,80~84세,6866
11305,강북구,2018,18,85~89세,2718
11305,강북구,2018,19,90~94세,960
11305,강북구,2018,20,95~99세,311
11305,강북구,2018,21,100세 이상,231
11305,강북구,2019,1,0~4세,7766
11305,강북구,2019,2,5~9세,9801
11305,강북구,2019,3,10~14세,10322
11305,강북구,2019,4,15~19세,13476
11305,강북구,2019,5,20~24세,20968
11305,강북구,2019,6,25~29세,23504
11305,강북구,2019,7,30~34세,19498
11305,강북구,2019,8,35~39세,22375
11305,강북구,2019,9,40~44세,21993
11305,강북구,2019,10,45~49세,27478
11305,강북구,2019,11,50~54세,26808
11305,강북구,2019,12,55~59세,27489
11305,강북구,2019,13,60~64세,25640
11305,강북구,2019,14,65~69세,18748
11305,강북구,2019,15,70~74세,16247
11305,강북구,2019,16,75~79세,13379
11305,강북구,2019,17,80~84세,7636
11305,강북구,2019,18,85~89세,2929
11305,강북구,2019,19,90~94세,1084
11305,강북구,2019,20,95~99세,318
11305,강북구,2019,21,100세 이상,236
11305,강북구,2020,1,0~4세,6706
11305,강북구,2020,2,5~9세,9169
11305,강북구,2020,3,10~14세,10082
11305,강북구,2020,4,15~19세,12057
11305,강북구,2020,5,20~24세,20228
11305,강북구,2020,6,25~29세,23779
11305,강북구,2020,7,30~34세,19021
11305,강북구,2020,8,35~39세,20565
11305,강북구,2020,9,40~44세,21432
11305,강북구,2020,10,45~49세,25788
11305,강북구,2020,11,50~54세,26757
11305,강북구,2020,12,55~59세,26457
11305,강북구,2020,13,60~64세,26106
11305,강북구,2020,14,65~69세,20006
11305,강북구,2020,15,70~74세,16575
11305,강북구,2020,16,75~79세,13553
11305,강북구,2020,17,80~84세,8107
11305,강북구,2020,18,85~89세,3417
11305,강북구,2020,19,90~94세,1176
11305,강북구,2020,20,95~99세,337
11305,강북구,2020,21,100세 이상,251
11305,강북구,2021,1,0~4세,5776
11305,강북구,2021,2,5~9세,8522
11305,강북구,2021,3,10~14세,9757
11305,강북구,2021,4,15~19세,11145
11305,강북구,2021,5,20~24세,19022
11305,강북구,2021,6,25~29세,23046
11305,강북구,2021,7,30~34세,19094
11305,강북구,2021,8,35~39세,18808
11305,강북구,2021,9,40~44세,20856
11305,강북구,2021,10,45~49세,23544
11305,강북구,2021,11,50~54세,27179
11305,강북구,2021,12,55~59세,25046
11305,강북구,2021,13,60~64세,26435
11305,강북구,2021,14,65~69세,20953
11305,강북구,2021,15,70~74세,16242
11305,강북구,2021,16,75~79세,13106
11305,강북구,2021,17,80~84세,8718
11305,강북구,2021,18,85~89세,3797
11305,강북구,2021,19,90~94세,1190
11305,강북구,2021,20,95~99세,280
11305,강북구,2021,21,100세 이상,47
11305,강북구,2022,1,0~4세,5156
11305,강북구,2022,2,5~9세,7782
11305,강북구,2022,3,10~14세,9376
11305,강북구,2022,4,15~19세,10897
11305,강북구,2022,5,20~24세,18634
11305,강북구,2022,6,25~29세,22757
11305,강북구,2022,7,30~34세,19447
11305,강북구,2022,8,35~39세,17293
11305,강북구,2022,9,40~44세,20596
11305,강북구,2022,10,45~49세,22005
11305,강북구,2022,11,50~54세,26828
11305,강북구,2022,12,55~59세,24460
11305,강북구,2022,13,60~64세,26164
11305,강북구,2022,14,65~69세,21446
11305,강북구,2022,15,70~74세,16340
11305,강북구,2022,16,75~79세,13075
11305,강북구,2022,17,80~84세,9809
11305,강북구,2022,18,85~89세,4112
11305,강북구,2022,19,90~94세,1211
11305,강북구,2022,20,95~99세,270
